id,kind,label,layer,metrics,path,summary,tags
symbol:water_ai.agents.model_core_optimization_governance_agent._field_activation_response_submission_packet_highest_priority_blocker,function,_field_activation_response_submission_packet_highest_priority_blocker,agent_logic,"{""line"": 5548, ""end_line"": 5554}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""activation"", ""blocker"", ""field"", ""highest"", ""packet"", ""priority"", ""response"", ""submission""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_activation_response_submission_packet_next_operator_action,function,_field_activation_response_submission_packet_next_operator_action,agent_logic,"{""line"": 5540, ""end_line"": 5546}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""action"", ""activation"", ""field"", ""next"", ""operator"", ""packet"", ""response"", ""submission""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_activation_response_submission_packet_status,function,_field_activation_response_submission_packet_status,agent_logic,"{""line"": 5532, ""end_line"": 5538}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""activation"", ""field"", ""packet"", ""response"", ""status"", ""submission""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_activation_response_template_marker_row_count,function,_field_activation_response_template_marker_row_count,agent_logic,"{""line"": 4881, ""end_line"": 4891}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""activation"", ""count"", ""field"", ""marker"", ""response"", ""row"", ""template""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_activation_response_template_value_payload_row_count,function,_field_activation_response_template_value_payload_row_count,agent_logic,"{""line"": 4905, ""end_line"": 4915}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""activation"", ""count"", ""field"", ""payload"", ""response"", ""row"", ""template"", ""value""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_activation_schema_can_resume_model_chain,function,_field_activation_schema_can_resume_model_chain,agent_logic,"{""line"": 5584, ""end_line"": 5590}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""activation"", ""can"", ""chain"", ""field"", ""model"", ""resume"", ""schema""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_activation_schema_can_validate_response_structure,function,_field_activation_schema_can_validate_response_structure,agent_logic,"{""line"": 5576, ""end_line"": 5582}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""activation"", ""can"", ""field"", ""response"", ""schema"", ""structure"", ""validate""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_activation_schema_can_write_to_actuator,function,_field_activation_schema_can_write_to_actuator,agent_logic,"{""line"": 5592, ""end_line"": 5598}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""activation"", ""actuator"", ""can"", ""field"", ""schema"", ""to"", ""write""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_activation_schema_can_write_to_release_gate,function,_field_activation_schema_can_write_to_release_gate,agent_logic,"{""line"": 5600, ""end_line"": 5606}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""activation"", ""can"", ""field"", ""gate"", ""release"", ""schema"", ""to"", ""write""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_activation_schema_preflight,function,_field_activation_schema_preflight,agent_logic,"{""line"": 5564, ""end_line"": 5566}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""activation"", ""field"", ""preflight"", ""schema""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_activation_schema_preflight_status,function,_field_activation_schema_preflight_status,agent_logic,"{""line"": 5568, ""end_line"": 5574}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""activation"", ""field"", ""preflight"", ""schema"", ""status""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_evidence_chain_ready,function,_field_evidence_chain_ready,agent_logic,"{""line"": 4377, ""end_line"": 4393}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""chain"", ""evidence"", ""field"", ""ready""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_evidence_wait_status,function,_field_evidence_wait_status,agent_logic,"{""line"": 5896, ""end_line"": 6149}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""evidence"", ""field"", ""status"", ""wait""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_import_ready,function,_field_import_ready,agent_logic,"{""line"": 4395, ""end_line"": 4402}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""field"", ""import"", ""ready""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_need_to_gate_coverage,function,_field_need_to_gate_coverage,agent_logic,"{""line"": 3820, ""end_line"": 3821}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""coverage"", ""field"", ""gate"", ""need"", ""to""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_need_to_table_coverage,function,_field_need_to_table_coverage,agent_logic,"{""line"": 3817, ""end_line"": 3818}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""coverage"", ""field"", ""need"", ""table"", ""to""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_path_endpoint_alignment_patch_plan,function,_field_path_endpoint_alignment_patch_plan,agent_logic,"{""line"": 3992, ""end_line"": 3994}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""alignment"", ""endpoint"", ""field"", ""patch"", ""path"", ""plan""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_path_endpoint_alignment_patch_plan_item_count,function,_field_path_endpoint_alignment_patch_plan_item_count,agent_logic,"{""line"": 3999, ""end_line"": 4003}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""alignment"", ""count"", ""endpoint"", ""field"", ""item"", ""patch"", ""path"", ""plan""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_path_endpoint_alignment_patch_plan_status,function,_field_path_endpoint_alignment_patch_plan_status,agent_logic,"{""line"": 3996, ""end_line"": 3997}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""alignment"", ""endpoint"", ""field"", ""patch"", ""path"", ""plan"", ""status""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_path_endpoint_batch_alignment_gap_count,function,_field_path_endpoint_batch_alignment_gap_count,agent_logic,"{""line"": 3986, ""end_line"": 3990}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""alignment"", ""batch"", ""count"", ""endpoint"", ""field"", ""gap"", ""path""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_path_endpoint_final_effluent_label_ready,function,_field_path_endpoint_final_effluent_label_ready,agent_logic,"{""line"": 4020, ""end_line"": 4021}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""effluent"", ""endpoint"", ""field"", ""final"", ""label"", ""path"", ""ready""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_path_endpoint_label_package_ready,function,_field_path_endpoint_label_package_ready,agent_logic,"{""line"": 4017, ""end_line"": 4018}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""endpoint"", ""field"", ""label"", ""package"", ""path"", ""ready""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_path_endpoint_label_preflight_status,function,_field_path_endpoint_label_preflight_status,agent_logic,"{""line"": 3971, ""end_line"": 3972}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""endpoint"", ""field"", ""label"", ""path"", ""preflight"", ""status""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_path_endpoint_matched_batch_count,function,_field_path_endpoint_matched_batch_count,agent_logic,"{""line"": 3974, ""end_line"": 3978}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""batch"", ""count"", ""endpoint"", ""field"", ""matched"", ""path""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_path_endpoint_missing_tables,function,_field_path_endpoint_missing_tables,agent_logic,"{""line"": 4005, ""end_line"": 4009}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""endpoint"", ""field"", ""missing"", ""path"", ""tables""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_path_endpoint_required_matched_batch_deficit,function,_field_path_endpoint_required_matched_batch_deficit,agent_logic,"{""line"": 3980, ""end_line"": 3984}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""batch"", ""deficit"", ""endpoint"", ""field"", ""matched"", ""path"", ""required""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_path_endpoint_required_tables,function,_field_path_endpoint_required_tables,agent_logic,"{""line"": 4011, ""end_line"": 4015}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""endpoint"", ""field"", ""path"", ""required"", ""tables""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_validation_alignment_baseline_ready,function,_field_validation_alignment_baseline_ready,agent_logic,"{""line"": 3823, ""end_line"": 3832}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""alignment"", ""baseline"", ""field"", ""ready"", ""validation""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_validation_alignment_field_ready,function,_field_validation_alignment_field_ready,agent_logic,"{""line"": 3834, ""end_line"": 3836}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""alignment"", ""field"", ""ready"", ""validation""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_validation_alignment_readiness,function,_field_validation_alignment_readiness,agent_logic,"{""line"": 3606, ""end_line"": 3608}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""alignment"", ""field"", ""readiness"", ""validation""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_validation_alignment_status,function,_field_validation_alignment_status,agent_logic,"{""line"": 3814, ""end_line"": 3815}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""alignment"", ""field"", ""status"", ""validation""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._field_waiting_or_consumed_task,function,_field_waiting_or_consumed_task,agent_logic,"{""line"": 3181, ""end_line"": 3206}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""consumed"", ""field"", ""or"", ""task"", ""waiting""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._focused_catalyst_response_merge_can_emit_candidate,function,_focused_catalyst_response_merge_can_emit_candidate,agent_logic,"{""line"": 6364, ""end_line"": 6370}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""can"", ""candidate"", ""catalyst"", ""emit"", ""focused"", ""merge"", ""response""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._focused_catalyst_response_merge_can_route_to_agent51_field_proxy_holdout,function,_focused_catalyst_response_merge_can_route_to_agent51_field_proxy_holdout,agent_logic,"{""line"": 6415, ""end_line"": 6421}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""agent"", ""agent51"", ""can"", ""catalyst"", ""field"", ""focused"", ""holdout"", ""merge"", ""proxy"", ""response"", ""route"", ""to""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._focused_catalyst_response_merge_can_submit_candidate_as_FIELD_ACTIVATION_RESPONSE_PATH,function,_focused_catalyst_response_merge_can_submit_candidate_as_FIELD_ACTIVATION_RESPONSE_PATH,agent_logic,"{""line"": 6372, ""end_line"": 6378}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""activation"", ""as"", ""can"", ""candidate"", ""catalyst"", ""field"", ""focused"", ""merge"", ""path"", ""response"", ""submit""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._focused_catalyst_response_merge_candidate_availability_status,function,_focused_catalyst_response_merge_candidate_availability_status,agent_logic,"{""line"": 6380, ""end_line"": 6386}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""availability"", ""candidate"", ""catalyst"", ""focused"", ""merge"", ""response"", ""status""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._focused_catalyst_response_merge_candidate_preflight_submit_ready,function,_focused_catalyst_response_merge_candidate_preflight_submit_ready,agent_logic,"{""line"": 6396, ""end_line"": 6405}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""candidate"", ""catalyst"", ""focused"", ""merge"", ""preflight"", ""ready"", ""response"", ""submit""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._focused_catalyst_response_merge_candidate_self_declared_submit_ready,function,_focused_catalyst_response_merge_candidate_self_declared_submit_ready,agent_logic,"{""line"": 6388, ""end_line"": 6394}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""candidate"", ""catalyst"", ""declared"", ""focused"", ""merge"", ""ready"", ""response"", ""self"", ""submit""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._focused_catalyst_response_merge_candidate_submit_ready_semantics,function,_focused_catalyst_response_merge_candidate_submit_ready_semantics,agent_logic,"{""line"": 6407, ""end_line"": 6413}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""candidate"", ""catalyst"", ""focused"", ""merge"", ""ready"", ""response"", ""semantics"", ""submit""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._focused_catalyst_response_merge_row_preflight_pass,function,_focused_catalyst_response_merge_row_preflight_pass,agent_logic,"{""line"": 6334, ""end_line"": 6335}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""catalyst"", ""focused"", ""merge"", ""pass"", ""preflight"", ""response"", ""row""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._focused_catalyst_response_merge_status,function,_focused_catalyst_response_merge_status,agent_logic,"{""line"": 6310, ""end_line"": 6316}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""catalyst"", ""focused"", ""merge"", ""response"", ""status""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._focused_catalyst_response_repair_highest_priority_repair_id,function,_focused_catalyst_response_repair_highest_priority_repair_id,agent_logic,"{""line"": 6358, ""end_line"": 6359}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""catalyst"", ""focused"", ""highest"", ""id"", ""priority"", ""repair"", ""response""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._focused_catalyst_response_repair_item_count,function,_focused_catalyst_response_repair_item_count,agent_logic,"{""line"": 6352, ""end_line"": 6356}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""catalyst"", ""count"", ""focused"", ""item"", ""repair"", ""response""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._focused_catalyst_response_repair_next_operator_action,function,_focused_catalyst_response_repair_next_operator_action,agent_logic,"{""line"": 6361, ""end_line"": 6362}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""action"", ""catalyst"", ""focused"", ""next"", ""operator"", ""repair"", ""response""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._focused_catalyst_response_repair_work_order,function,_focused_catalyst_response_repair_work_order,agent_logic,"{""line"": 6337, ""end_line"": 6342}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""catalyst"", ""focused"", ""order"", ""repair"", ""response"", ""work""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._focused_catalyst_response_repair_work_order_status,function,_focused_catalyst_response_repair_work_order_status,agent_logic,"{""line"": 6344, ""end_line"": 6350}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""catalyst"", ""focused"", ""order"", ""repair"", ""response"", ""status"", ""work""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._focused_catalyst_response_source_can_run_merge_preflight,function,_focused_catalyst_response_source_can_run_merge_preflight,agent_logic,"{""line"": 6326, ""end_line"": 6332}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""can"", ""catalyst"", ""focused"", ""merge"", ""preflight"", ""response"", ""run"", ""source""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._focused_catalyst_response_source_preflight_status,function,_focused_catalyst_response_source_preflight_status,agent_logic,"{""line"": 6318, ""end_line"": 6324}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""catalyst"", ""focused"", ""preflight"", ""response"", ""source"", ""status""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_ai_nonlegal_review_brief_boundary,function,_formal_search_ai_nonlegal_review_brief_boundary,agent_logic,"{""line"": 4099, ""end_line"": 4101}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""ai"", ""boundary"", ""brief"", ""formal"", ""nonlegal"", ""review"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_ai_nonlegal_review_brief_boundary_preserved,function,_formal_search_ai_nonlegal_review_brief_boundary_preserved,agent_logic,"{""line"": 4176, ""end_line"": 4188}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""ai"", ""boundary"", ""brief"", ""formal"", ""nonlegal"", ""preserved"", ""review"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_ai_nonlegal_review_brief_can_help_human_review,function,_formal_search_ai_nonlegal_review_brief_can_help_human_review,agent_logic,"{""line"": 4158, ""end_line"": 4164}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""ai"", ""brief"", ""can"", ""formal"", ""help"", ""human"", ""nonlegal"", ""review"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_ai_nonlegal_review_brief_can_route_to_claim_scope_patch_draft,function,_formal_search_ai_nonlegal_review_brief_can_route_to_claim_scope_patch_draft,agent_logic,"{""line"": 4166, ""end_line"": 4174}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""ai"", ""brief"", ""can"", ""claim"", ""draft"", ""formal"", ""nonlegal"", ""patch"", ""review"", ""route"", ""scope"", ""search"", ""to""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_ai_nonlegal_review_brief_metadata,function,_formal_search_ai_nonlegal_review_brief_metadata,agent_logic,"{""line"": 4091, ""end_line"": 4093}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""ai"", ""brief"", ""formal"", ""metadata"", ""nonlegal"", ""review"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_ai_nonlegal_review_brief_missing_claim_mapping_row_count,function,_formal_search_ai_nonlegal_review_brief_missing_claim_mapping_row_count,agent_logic,"{""line"": 4146, ""end_line"": 4156}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""ai"", ""brief"", ""claim"", ""count"", ""formal"", ""mapping"", ""missing"", ""nonlegal"", ""review"", ""row"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_ai_nonlegal_review_brief_missing_source_row_count,function,_formal_search_ai_nonlegal_review_brief_missing_source_row_count,agent_logic,"{""line"": 4134, ""end_line"": 4144}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""ai"", ""brief"", ""count"", ""formal"", ""missing"", ""nonlegal"", ""review"", ""row"", ""search"", ""source""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_ai_nonlegal_review_brief_next_operator_action,function,_formal_search_ai_nonlegal_review_brief_next_operator_action,agent_logic,"{""line"": 4190, ""end_line"": 4196}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""action"", ""ai"", ""brief"", ""formal"", ""next"", ""nonlegal"", ""operator"", ""review"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_ai_nonlegal_review_brief_operator_next_action,function,_formal_search_ai_nonlegal_review_brief_operator_next_action,agent_logic,"{""line"": 4103, ""end_line"": 4105}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""action"", ""ai"", ""brief"", ""formal"", ""next"", ""nonlegal"", ""operator"", ""review"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_ai_nonlegal_review_brief_readiness,function,_formal_search_ai_nonlegal_review_brief_readiness,agent_logic,"{""line"": 4095, ""end_line"": 4097}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""ai"", ""brief"", ""formal"", ""nonlegal"", ""readiness"", ""review"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_ai_nonlegal_review_brief_ready,function,_formal_search_ai_nonlegal_review_brief_ready,agent_logic,"{""line"": 4115, ""end_line"": 4120}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""ai"", ""brief"", ""formal"", ""nonlegal"", ""ready"", ""review"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_ai_nonlegal_review_brief_row_count,function,_formal_search_ai_nonlegal_review_brief_row_count,agent_logic,"{""line"": 4122, ""end_line"": 4132}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""ai"", ""brief"", ""count"", ""formal"", ""nonlegal"", ""review"", ""row"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_ai_nonlegal_review_brief_status,function,_formal_search_ai_nonlegal_review_brief_status,agent_logic,"{""line"": 4107, ""end_line"": 4113}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""ai"", ""brief"", ""formal"", ""nonlegal"", ""review"", ""search"", ""status""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_execution_boundary_preserved,function,_formal_search_execution_boundary_preserved,agent_logic,"{""line"": 4079, ""end_line"": 4089}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""boundary"", ""execution"", ""formal"", ""preserved"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_execution_complete_route_row_count,function,_formal_search_execution_complete_route_row_count,agent_logic,"{""line"": 4053, ""end_line"": 4060}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""complete"", ""count"", ""execution"", ""formal"", ""route"", ""row"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_execution_mapped_seed_route_count,function,_formal_search_execution_mapped_seed_route_count,agent_logic,"{""line"": 4062, ""end_line"": 4069}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""count"", ""execution"", ""formal"", ""mapped"", ""route"", ""search"", ""seed""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_execution_operator_first_action,function,_formal_search_execution_operator_first_action,agent_logic,"{""line"": 4071, ""end_line"": 4077}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""action"", ""execution"", ""first"", ""formal"", ""operator"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_execution_route_plan_ready,function,_formal_search_execution_route_plan_ready,agent_logic,"{""line"": 4040, ""end_line"": 4045}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""execution"", ""formal"", ""plan"", ""ready"", ""route"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_execution_route_plan_status,function,_formal_search_execution_route_plan_status,agent_logic,"{""line"": 4032, ""end_line"": 4038}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""execution"", ""formal"", ""plan"", ""route"", ""search"", ""status""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_execution_route_row_count,function,_formal_search_execution_route_row_count,agent_logic,"{""line"": 4047, ""end_line"": 4051}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""count"", ""execution"", ""formal"", ""route"", ""row"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_linked_review_readiness_status,function,_formal_search_linked_review_readiness_status,agent_logic,"{""line"": 4561, ""end_line"": 4567}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""formal"", ""linked"", ""readiness"", ""review"", ""search"", ""status""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_nonlegal_review_operator_packet_accepted_review_row_count,function,_formal_search_nonlegal_review_operator_packet_accepted_review_row_count,agent_logic,"{""line"": 4261, ""end_line"": 4269}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""accepted"", ""count"", ""formal"", ""nonlegal"", ""operator"", ""packet"", ""review"", ""row"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_nonlegal_review_operator_packet_action,function,_formal_search_nonlegal_review_operator_packet_action,agent_logic,"{""line"": 4205, ""end_line"": 4210}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""action"", ""formal"", ""nonlegal"", ""operator"", ""packet"", ""review"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_nonlegal_review_operator_packet_boundary,function,_formal_search_nonlegal_review_operator_packet_boundary,agent_logic,"{""line"": 4219, ""end_line"": 4221}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""boundary"", ""formal"", ""nonlegal"", ""operator"", ""packet"", ""review"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_nonlegal_review_operator_packet_boundary_preserved,function,_formal_search_nonlegal_review_operator_packet_boundary_preserved,agent_logic,"{""line"": 4289, ""end_line"": 4301}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""boundary"", ""formal"", ""nonlegal"", ""operator"", ""packet"", ""preserved"", ""review"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_nonlegal_review_operator_packet_can_route_to_claim_scope_patch_draft,function,_formal_search_nonlegal_review_operator_packet_can_route_to_claim_scope_patch_draft,agent_logic,"{""line"": 4279, ""end_line"": 4287}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""can"", ""claim"", ""draft"", ""formal"", ""nonlegal"", ""operator"", ""packet"", ""patch"", ""review"", ""route"", ""scope"", ""search"", ""to""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_nonlegal_review_operator_packet_core_gate_fields,function,_formal_search_nonlegal_review_operator_packet_core_gate_fields,agent_logic,"{""line"": 4311, ""end_line"": 4364}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""core"", ""field"", ""fields"", ""formal"", ""gate"", ""nonlegal"", ""operator"", ""packet"", ""review"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_nonlegal_review_operator_packet_downstream,function,_formal_search_nonlegal_review_operator_packet_downstream,agent_logic,"{""line"": 4212, ""end_line"": 4217}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""downstream"", ""formal"", ""nonlegal"", ""operator"", ""packet"", ""review"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_nonlegal_review_operator_packet_expected_review_packet_row_count,function,_formal_search_nonlegal_review_operator_packet_expected_review_packet_row_count,agent_logic,"{""line"": 4241, ""end_line"": 4249}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""count"", ""expected"", ""formal"", ""nonlegal"", ""operator"", ""packet"", ""review"", ""row"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_nonlegal_review_operator_packet_high_priority_review_row_count,function,_formal_search_nonlegal_review_operator_packet_high_priority_review_row_count,agent_logic,"{""line"": 4251, ""end_line"": 4259}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""count"", ""formal"", ""high"", ""nonlegal"", ""operator"", ""packet"", ""priority"", ""review"", ""row"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_nonlegal_review_operator_packet_metadata,function,_formal_search_nonlegal_review_operator_packet_metadata,agent_logic,"{""line"": 4198, ""end_line"": 4203}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""formal"", ""metadata"", ""nonlegal"", ""operator"", ""packet"", ""review"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_nonlegal_review_operator_packet_next_operator_action,function,_formal_search_nonlegal_review_operator_packet_next_operator_action,agent_logic,"{""line"": 4303, ""end_line"": 4309}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""action"", ""formal"", ""next"", ""nonlegal"", ""operator"", ""packet"", ""review"", ""search""]"
symbol:water_ai.agents.model_core_optimization_governance_agent._formal_search_nonlegal_review_operator_packet_ready,function,_formal_search_nonlegal_review_operator_packet_ready,agent_logic,"{""line"": 4231, ""end_line"": 4239}",src/water_ai/agents/model_core_optimization_governance_agent.py,,"[""formal"", ""nonlegal"", ""operator"", ""packet"", ""ready"", ""review"", ""search""]"
